experiment,kind,seed,fold,auc,acc,sen,spec,f1,balanced_acc,best_epoch,epochs_trained,stopping_reason,stage
lr_l1,baseline,3,Set_0,0.7550505050505051,0.7,0.7727272727272727,0.6111111111111112,0.7391304347826088,0.6919191919191919,,,,fit_complete
lr_l1,baseline,3,Set_1,0.5807291666666666,0.625,0.5625,0.6666666666666666,0.5454545454545455,0.6145833333333333,,,,fit_complete
lr_l1,baseline,3,Set_2,0.8025,0.75,0.9,0.6,0.7826086956521738,0.75,,,,fit_complete
lr_l1,baseline,3,Set_3,0.7828282828282828,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
lr_l1,baseline,123,Set_0,0.7601010101010102,0.725,0.7727272727272727,0.6666666666666666,0.7555555555555555,0.7196969696969697,,,,fit_complete
lr_l1,baseline,123,Set_1,0.5859375,0.575,0.5625,0.5833333333333334,0.5142857142857142,0.5729166666666667,,,,fit_complete
lr_l1,baseline,123,Set_2,0.805,0.75,0.9,0.6,0.7826086956521738,0.75,,,,fit_complete
lr_l1,baseline,123,Set_3,0.7929292929292929,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
lr_l1,baseline,13,Set_0,0.7601010101010102,0.725,0.8181818181818182,0.6111111111111112,0.7659574468085107,0.7146464646464648,,,,fit_complete
lr_l1,baseline,13,Set_1,0.6015625000000001,0.625,0.5625,0.6666666666666666,0.5454545454545455,0.6145833333333333,,,,fit_complete
lr_l1,baseline,13,Set_2,0.8049999999999999,0.725,0.9,0.55,0.7659574468085106,0.7250000000000001,,,,fit_complete
lr_l1,baseline,13,Set_3,0.7878787878787878,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
lr_l1,baseline,64,Set_0,0.7575757575757576,0.7,0.7727272727272727,0.6111111111111112,0.7391304347826088,0.6919191919191919,,,,fit_complete
lr_l1,baseline,64,Set_1,0.5885416666666667,0.6,0.5625,0.625,0.5294117647058824,0.59375,,,,fit_complete
lr_l1,baseline,64,Set_2,0.8025,0.7,0.85,0.55,0.7391304347826088,0.7,,,,fit_complete
lr_l1,baseline,64,Set_3,0.787878787878788,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
lr_l1,baseline,2026,Set_0,0.7525252525252525,0.725,0.7727272727272727,0.6666666666666666,0.7555555555555555,0.7196969696969697,,,,fit_complete
lr_l1,baseline,2026,Set_1,0.5885416666666666,0.575,0.5625,0.5833333333333334,0.5142857142857142,0.5729166666666667,,,,fit_complete
lr_l1,baseline,2026,Set_2,0.8,0.7,0.85,0.55,0.7391304347826088,0.7,,,,fit_complete
lr_l1,baseline,2026,Set_3,0.7904040404040404,0.7,0.5454545454545454,0.8888888888888888,0.6666666666666665,0.7171717171717171,,,,fit_complete
